TCS,name,lat,lon,PHASE,PHASE_STATUS,PHASE_STATUS_TEXT
335,BLOOR ST W & OLD MILL TRL,43.64960499951758,-79.49544300002779,6,10.0,End Yellow Clearance
160,KINGSTON RD & MAIN ST,43.678885001819836,-79.29802299871265,4,9.0,Begin Yellow Clearance
160,KINGSTON RD & MAIN ST,43.678885001819836,-79.29802299871265,8,9.0,Begin Yellow Clearance
36,YONGE ST & DUNDAS ST,43.65632800043037,-79.3809259970283,2,8.0,Green Termination
36,YONGE ST & DUNDAS ST,43.65632800043037,-79.3809259970283,2,9.0,Begin Yellow Clearance
36,YONGE ST & DUNDAS ST,43.65632800043037,-79.3809259970283,2,9.0,Begin Yellow Clearance
36,YONGE ST & DUNDAS ST,43.65632800043037,-79.3809259970283,6,8.0,Green Termination
36,YONGE ST & DUNDAS ST,43.65632800043037,-79.3809259970283,6,9.0,Begin Yellow Clearance
36,YONGE ST & DUNDAS ST,43.65632800043037,-79.3809259970283,6,9.0,Begin Yellow Clearance
375,DANFORTH RD & KENNEDY RD,43.71484600030073,-79.26087099969013,6,2.0,Begin Green
375,DANFORTH RD & KENNEDY RD,43.71484600030073,-79.26087099969013,6,2.0,Begin Green
390,DAVENPORT RD & CALEDONIA PARK RD,43.67109700042299,-79.45109999730249,2,2.0,Begin Green
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,2,8.0,Green Termination
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,2,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,2,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,2,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,6,8.0,Green Termination
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,6,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,6,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,6,9.0,Begin Yellow Clearance
27,VICTORIA ST & RICHMOND ST E,43.651962997434154,-79.37775900082354,8,10.0,End Yellow Clearance
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,4,8.0,Green Termination
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,4,9.0,Begin Yellow Clearance
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,4,9.0,Begin Yellow Clearance
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,8,8.0,Green Termination
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,8,9.0,Begin Yellow Clearance
546,QUEEN ST E & JONES AVE,43.662671002421476,-79.33281399496882,8,9.0,Begin Yellow Clearance
138,MOUNT PLEASANT RD & MANOR RD E,43.704292004319306,-79.38857099603246,4,10.0,End Yellow Clearance
138,MOUNT PLEASANT RD & MANOR RD E,43.704292004319306,-79.38857099603246,8,10.0,End Yellow Clearance
112,ST CLAIR AVE W & AVENUE RD,43.68664000311383,-79.40149499494869,5,9.0,Begin Yellow Clearance
853,SPADINA RD & OLD FOREST HILL RD,43.699020999470015,-79.41703700357044,2,9.0,Begin Yellow Clearance
853,SPADINA RD & OLD FOREST HILL RD,43.699020999470015,-79.41703700357044,6,9.0,Begin Yellow Clearance
46,YONGE ST & ST CLAIR AVE,43.68808299899772,-79.39414099522072,7,10.0,End Yellow Clearance
48,YONGE ST & MANOR RD,43.70251199963758,-79.39750499510848,4,2.0,Begin Green
48,YONGE ST & MANOR RD,43.70251199963758,-79.39750499510848,8,2.0,Begin Green
507,YONGE ST & ROSEHILL AVE,43.686232001289305,-79.39333099909948,4,10.0,End Yellow Clearance
507,YONGE ST & ROSEHILL AVE,43.686232001289305,-79.39333099909948,8,10.0,End Yellow Clearance
304,BATHURST ST & BARTON AVE,43.66811300188958,-79.412382998434,4,2.0,Begin Green
304,BATHURST ST & BARTON AVE,43.66811300188958,-79.412382998434,4,2.0,Begin Green
304,BATHURST ST & BARTON AVE,43.66811300188958,-79.412382998434,8,2.0,Begin Green
540,KING ST W & JAMESON AVE,43.63717599587031,-79.43603700346742,1,10.0,End Yellow Clearance
181,DUNDAS ST W & LANSDOWNE AVE,43.650167999528435,-79.43973100029949,2,2.0,Begin Green
181,DUNDAS ST W & LANSDOWNE AVE,43.650167999528435,-79.43973100029949,6,2.0,Begin Green
182,DUNDAS ST W & DOVERCOURT RD,43.649437004074144,-79.42475099574264,2,10.0,End Yellow Clearance
182,DUNDAS ST W & DOVERCOURT RD,43.649437004074144,-79.42475099574264,6,10.0,End Yellow Clearance
492,ST CLAIR AVE W & OLD WESTON RD,43.673535995518755,-79.4630499954062,2,2.0,Begin Green
492,ST CLAIR AVE W & OLD WESTON RD,43.673535995518755,-79.4630499954062,4,2.0,Begin Green
492,ST CLAIR AVE W & OLD WESTON RD,43.673535995518755,-79.4630499954062,6,10.0,End Yellow Clearance
492,ST CLAIR AVE W & OLD WESTON RD,43.673535995518755,-79.4630499954062,8,2.0,Begin Green
80,UNIVERSITY AVE & QUEEN ST W,43.65085199922532,-79.38662800465785,4,9.0,Begin Yellow Clearance
80,UNIVERSITY AVE & QUEEN ST W,43.65085199922532,-79.38662800465785,8,9.0,Begin Yellow Clearance
231,LAKE SHORE BLVD W & SUPERIOR AVE,43.61494899704992,-79.48866400431429,4,10.0,End Yellow Clearance
231,LAKE SHORE BLVD W & SUPERIOR AVE,43.61494899704992,-79.48866400431429,8,10.0,End Yellow Clearance
239,LAKE SHORE BLVD W & THIRTIETH ST,43.59532300108229,-79.52976800405754,8,9.0,Begin Yellow Clearance
522,JANE ST & ANNETTE ST,43.65826799895173,-79.48812100076323,4,8.0,Green Termination
522,JANE ST & ANNETTE ST,43.65826799895173,-79.48812100076323,4,9.0,Begin Yellow Clearance
522,JANE ST & ANNETTE ST,43.65826799895173,-79.48812100076323,8,8.0,Green Termination
522,JANE ST & ANNETTE ST,43.65826799895173,-79.48812100076323,8,9.0,Begin Yellow Clearance
912,THE QUEENSWAY & THE WEST MALL,43.61230699680587,-79.56267699779693,1,2.0,Begin Green
912,THE QUEENSWAY & THE WEST MALL,43.61230699680587,-79.56267699779693,7,9.0,Begin Yellow Clearance
294,DANFORTH AVE & BROADVIEW AVE,43.67620199882528,-79.35887199753071,5,10.0,End Yellow Clearance
294,DANFORTH AVE & BROADVIEW AVE,43.67620199882528,-79.35887199753071,5,10.0,End Yellow Clearance
347,DANFORTH AVE & DONLANDS AVE,43.68042100068259,-79.33731500466094,5,10.0,End Yellow Clearance
349,DANFORTH AVE & COXWELL AVE,43.68336500324966,-79.32363900564275,1,8.0,Green Termination
349,DANFORTH AVE & COXWELL AVE,43.68336500324966,-79.32363900564275,1,9.0,Begin Yellow Clearance
351,DANFORTH AVE & WOODBINE AVE,43.68568400122813,-79.31277800560775,4,2.0,Begin Green
351,DANFORTH AVE & WOODBINE AVE,43.68568400122813,-79.31277800560775,4,2.0,Begin Green
196,DUNDAS ST W & BATHURST ST,43.65231100265459,-79.40602200566519,2,10.0,End Yellow Clearance
196,DUNDAS ST W & BATHURST ST,43.65231100265459,-79.40602200566519,6,10.0,End Yellow Clearance
301,EASTERN AVE & EMDAABIIMOK AVE,43.6654930038606,-79.31621500086975,2,2.0,Begin Green
301,EASTERN AVE & EMDAABIIMOK AVE,43.6654930038606,-79.31621500086975,2,2.0,Begin Green
301,EASTERN AVE & EMDAABIIMOK AVE,43.6654930038606,-79.31621500086975,6,2.0,Begin Green
301,EASTERN AVE & EMDAABIIMOK AVE,43.6654930038606,-79.31621500086975,6,2.0,Begin Green
464,EGLINTON AVE W & HARVIE AVE,43.694147999162496,-79.45718700324407,4,8.0,Green Termination
464,EGLINTON AVE W & HARVIE AVE,43.694147999162496,-79.45718700324407,4,9.0,Begin Yellow Clearance
464,EGLINTON AVE W & HARVIE AVE,43.694147999162496,-79.45718700324407,4,9.0,Begin Yellow Clearance
464,EGLINTON AVE W & HARVIE AVE,43.694147999162496,-79.45718700324407,8,8.0,Green Termination
464,EGLINTON AVE W & HARVIE AVE,43.694147999162496,-79.45718700324407,8,9.0,Begin Yellow Clearance
464,EGLINTON AVE W & HARVIE AVE,43.694147999162496,-79.45718700324407,8,9.0,Begin Yellow Clearance
665,WOODBINE AVE & COSBURN AVE,43.696443998797854,-79.31743200198214,7,9.0,Begin Yellow Clearance
55,YONGE ST & LAWRENCE AVE,43.72510100030655,-79.40219499417361,4,2.0,Begin Green
55,YONGE ST & LAWRENCE AVE,43.72510100030655,-79.40219499417361,4,2.0,Begin Green
55,YONGE ST & LAWRENCE AVE,43.72510100030655,-79.40219499417361,7,2.0,Begin Green
482,YONGE ST & BRIAR HILL AVE,43.71365199641873,-79.39983900473503,4,10.0,End Yellow Clearance
482,YONGE ST & BRIAR HILL AVE,43.71365199641873,-79.39983900473503,8,10.0,End Yellow Clearance
381,DAVENPORT RD & BEDFORD RD,43.674373999543974,-79.39984300544339,4,2.0,Begin Green
381,DAVENPORT RD & BEDFORD RD,43.674373999543974,-79.39984300544339,8,2.0,Begin Green
386,DAVENPORT RD & OSSINGTON AVE,43.674721998989426,-79.43098300189573,1,9.0,Begin Yellow Clearance
386,DAVENPORT RD & OSSINGTON AVE,43.674721998989426,-79.43098300189573,4,10.0,End Yellow Clearance
386,DAVENPORT RD & OSSINGTON AVE,43.674721998989426,-79.43098300189573,8,10.0,End Yellow Clearance
495,JANE ST & ST CLAIR AVE W,43.66718399570622,-79.491767002496,4,10.0,End Yellow Clearance
495,JANE ST & ST CLAIR AVE W,43.66718399570622,-79.491767002496,8,10.0,End Yellow Clearance
606,DUFFERIN ST & SYLVAN AVE,43.655209997991996,-79.43356799909492,5,2.0,Begin Green
691,MIDLAND AVE & PROGRESS AVE,43.772965000143536,-79.27298599423975,5,8.0,Green Termination
691,MIDLAND AVE & PROGRESS AVE,43.772965000143536,-79.27298599423975,5,9.0,Begin Yellow Clearance
778,DUNDAS ST W & SHAVER AVE S,43.6321199986147,-79.54470100148528,1,8.0,Green Termination
